full_sq,life_sq,floor,max_floor,build_year,num_room,kitch_sq,sub_area,price_doc
38,19.0,12.0,16.0,1980.0,1.0,8.0,Mar'ino,5850000
66,30.0,13.0,17.0,2010.0,2.0,15.0,Poselenie Sosenskoe,7000000
44,44.0,5.0,9.0,1978.0,2.0,5.0,Rostokino,6400000
35,20.0,3.0,,,,,Kotlovka,6000000
57,43.0,7.0,9.0,1968.0,3.0,5.0,Vyhino-Zhulebino,2000000
52,52.0,14.0,17.0,2015.0,2.0,10.0,Poselenie Vnukovskoe,6365131
66,43.0,3.0,12.0,1979.0,3.0,10.0,Juzhnoe Medvedkovo,9900000
38,23.0,4.0,,,,,Cheremushki,6800000
35,21.0,8.0,9.0,1977.0,1.0,5.0,Lianozovo,5450000
29,,3.0,12.0,2015.0,1.0,1.0,Poselenie Filimonkovskoe,2199436
42,25.0,5.0,5.0,1959.0,2.0,5.0,Ostankinskoe,6800000
50,30.0,7.0,17.0,2009.0,2.0,9.0,Ostankinskoe,13800000
39,20.0,13.0,14.0,1986.0,1.0,8.0,Orehovo-Borisovo Severnoe,2000000
55,37.0,5.0,5.0,1961.0,3.0,5.0,Kuz'minki,6900000
45,0.0,3.0,12.0,2015.0,1.0,0.0,Poselenie Sosenskoe,4771580
30,18.0,1.0,5.0,1966.0,1.0,5.0,Caricyno,4850000
55,30.0,6.0,17.0,2005.0,2.0,10.0,Ochakovo-Matveevskoe,9970000
31,21.0,5.0,9.0,1967.0,2.0,5.0,Basmannoe,8500000
34,19.0,7.0,9.0,1973.0,1.0,8.0,Teplyj Stan,5450000
72,43.0,14.0,,,,,Teplyj Stan,11450000
51,,3.0,,,,,Poselenie Vnukovskoe,4204993
43,38.0,14.0,25.0,2015.0,1.0,10.0,Mitino,7440612
36,17.0,3.0,12.0,1974.0,1.0,6.0,Bibirevo,6400000
51,31.0,9.0,12.0,1973.0,2.0,9.0,Birjulevo Vostochnoe,6250000
77,50.0,4.0,5.0,1960.0,3.0,10.0,Mozhajskoe,10500000
69,69.0,15.0,16.0,1975.0,3.0,7.0,Teplyj Stan,10200000
47,47.0,21.0,21.0,2016.0,1.0,1.0,Filevskij Park,9960155
51,31.0,10.0,12.0,1982.0,2.0,9.0,Brateevo,6000000
34,,7.0,,,,,Poselenie Sosenskoe,3658060
32,20.0,2.0,8.0,1960.0,1.0,5.0,Ajeroport,6700000
63,36.0,2.0,,,,,Timirjazevskoe,8500000
49,17.0,15.0,17.0,2012.0,1.0,16.0,Poselenie Sosenskoe,5450000
33,17.0,3.0,5.0,1959.0,1.0,6.0,Presnenskoe,7300000
44,30.0,3.0,5.0,1963.0,2.0,5.0,Horoshevo-Mnevniki,7100000
81,81.0,7.0,20.0,2012.0,1.0,1.0,Zjuzino,15165196
76,45.0,11.0,16.0,1981.0,3.0,10.0,Solncevo,15800000
38,20.0,15.0,16.0,1982.0,1.0,8.0,Filevskij Park,6450000
54,,3.0,16.0,2015.0,2.0,1.0,Horoshevskoe,8827590
44,28.0,11.0,12.0,1969.0,2.0,5.0,Babushkinskoe,6900000
45,29.0,1.0,5.0,1960.0,2.0,5.0,Severnoe Izmajlovo,3000000
77,77.0,11.0,17.0,2015.0,2.0,0.0,Poselenie Sosenskoe,7289860
101,65.0,13.0,22.0,1990.0,4.0,10.0,Severnoe Butovo,15000000
50,29.0,11.0,14.0,1992.0,2.0,7.0,Vyhino-Zhulebino,8300000
70,48.0,5.0,5.0,1956.0,3.0,7.0,Izmajlovo,12000000
64,44.0,12.0,12.0,1965.0,3.0,9.0,Otradnoe,9200000
45,29.0,4.0,9.0,1971.0,2.0,6.0,Chertanovo Juzhnoe,6900000
34,19.0,6.0,16.0,1973.0,1.0,9.0,Levoberezhnoe,7550000
43,27.0,5.0,9.0,1972.0,2.0,5.0,Akademicheskoe,7500000
82,51.0,2.0,5.0,1957.0,3.0,8.0,Perovo,2000000
38,20.0,13.0,17.0,2016.0,1.0,10.0,Poselenie Desjonovskoe,4209255
59,44.0,5.0,9.0,1970.0,3.0,5.0,Losinoostrovskoe,8500000
31,18.0,1.0,5.0,1960.0,1.0,6.0,Orehovo-Borisovo Severnoe,3600000
57,1.0,15.0,17.0,2015.0,2.0,1.0,Poselenie Sosenskoe,7510360
102,49.0,2.0,6.0,1987.0,4.0,16.0,Tverskoe,23700000
60,36.0,5.0,7.0,1995.0,2.0,10.0,Poselenie Voskresenskoe,3000000
31,21.0,2.0,9.0,1965.0,1.0,5.0,Beskudnikovskoe,5200000
61,41.0,16.0,24.0,2017.0,2.0,10.0,Nagatinskij Zaton,9680262
37,,3.0,1.0,2015.0,1.0,1.0,Poselenie Sosenskoe,3656900
58,30.0,13.0,14.0,1961.0,2.0,11.0,Dmitrovskoe,9400000
47,28.0,3.0,14.0,2004.0,2.0,7.0,Savelki,6550000
44,27.0,8.0,9.0,1976.0,2.0,6.0,Jasenevo,7350000
30,16.0,1.0,5.0,1960.0,1.0,6.0,Ochakovo-Matveevskoe,4450000
43,43.0,3.0,8.0,1959.0,2.0,5.0,Meshhanskoe,1000000
75,44.0,13.0,16.0,1982.0,3.0,10.0,Nagatinskij Zaton,13400000
54,28.0,6.0,6.0,1911.0,2.0,7.0,Jakimanka,14900000
65,37.0,13.0,,,,,Nekrasovka,6500000
61,31.0,6.0,14.0,2006.0,2.0,2.0,Kosino-Uhtomskoe,9300000
43,40.0,24.0,,,,,Mitino,6799850
35,17.0,3.0,5.0,1951.0,1.0,7.0,Izmajlovo,999000
38,21.0,12.0,,,,,Strogino,990000
39,37.0,15.0,17.0,2014.0,1.0,1.0,Nekrasovka,4424000
40,16.0,14.0,22.0,2010.0,1.0,11.0,Levoberezhnoe,2000000
48,31.0,7.0,12.0,1967.0,2.0,8.0,Matushkino,5400000
61,32.0,21.0,22.0,2010.0,2.0,10.0,Levoberezhnoe,1000000
37,18.0,5.0,14.0,1974.0,1.0,8.0,Meshhanskoe,3000000
67,43.0,12.0,12.0,1975.0,3.0,10.0,Cheremushki,14000000
30,18.0,1.0,,,,,Mozhajskoe,4500000
32,17.0,8.0,12.0,1965.0,1.0,9.0,Kuncevo,6500000
46,46.0,2.0,17.0,2016.0,1.0,10.0,Poselenie Moskovskij,5649593
52,30.0,4.0,12.0,1960.0,2.0,8.0,Dorogomilovo,13100000
42,,13.0,18.0,,1.0,1.0,Krjukovo,4599000
49,,10.0,12.0,2013.0,1.0,6.0,Poselenie Kokoshkino,3046392
92,56.0,4.0,5.0,1.0,3.0,8.0,Vojkovskoe,10400000
30,18.0,3.0,5.0,1969.0,1.0,5.0,Mozhajskoe,6500000
62,58.0,11.0,17.0,2013.0,2.0,1.0,Nekrasovka,5782752
64,43.0,5.0,12.0,1966.0,3.0,9.0,Zjuzino,10450000
40,16.0,2.0,10.0,2003.0,1.0,10.0,Ljublino,5950000
76,76.0,4.0,17.0,2014.0,3.0,1.0,Mitino,12760883
48,48.0,11.0,20.0,2014.0,1.0,1.0,Poselenie Moskovskij,5714266
57,43.0,3.0,5.0,1960.0,3.0,5.0,Lefortovo,11200000
45,27.0,5.0,12.0,1972.0,2.0,6.0,Chertanovo Severnoe,7400000
64,38.0,9.0,14.0,1988.0,3.0,8.0,Zapadnoe Degunino,2000000
76,44.0,19.0,22.0,1986.0,3.0,10.0,Jasenevo,2000000
32,18.0,2.0,9.0,1967.0,1.0,6.0,Severnoe Izmajlovo,3000000
75,44.0,13.0,16.0,1982.0,3.0,10.0,Nagatinskij Zaton,13400000
80,77.0,17.0,25.0,2015.0,3.0,1.0,Mitino,9130770
59,56.0,6.0,17.0,2015.0,2.0,1.0,Poselenie Desjonovskoe,5015754
74,43.0,5.0,16.0,1982.0,3.0,10.0,Horoshevskoe,12900000
37,21.0,1.0,12.0,1968.0,2.0,7.0,Kotlovka,6200000
84,54.0,14.0,,,,,Severnoe Butovo,10100000
62,,2.0,24.0,1.0,2.0,1.0,Poselenie Vnukovskoe,7358241
32,21.0,3.0,9.0,1963.0,1.0,5.0,Donskoe,7600000
67,,10.0,16.0,2015.0,2.0,1.0,Poselenie Shherbinka,6100000
73,47.0,9.0,11.0,1955.0,3.0,8.0,Sokolinaja Gora,14600000
76,59.0,2.0,5.0,1954.0,3.0,4.0,Izmajlovo,10600000
29,27.0,5.0,12.0,,1.0,1.0,Poselenie Filimonkovskoe,2132573
43,28.0,7.0,9.0,1969.0,2.0,6.0,Altuf'evskoe,5800000
58,30.0,6.0,8.0,2003.0,2.0,12.0,Ljublino,7500000
82,51.0,4.0,14.0,1997.0,3.0,11.0,Rjazanskij,12850000
42,,3.0,1.0,1.0,1.0,1.0,Krjukovo,4305000
86,67.0,2.0,,,,,Presnenskoe,3200000
45,31.0,5.0,,,,,Cheremushki,7400000
38,16.0,3.0,5.0,1925.0,1.0,5.0,Hamovniki,9200000
149,,8.0,8.0,2014.0,3.0,1.0,Jasenevo,32606400
112,112.0,3.0,3.0,2015.0,3.0,112.0,Poselenie Sosenskoe,8200031
53,30.0,14.0,14.0,1985.0,2.0,8.0,Brateevo,8500000
38,16.0,10.0,21.0,2007.0,1.0,8.0,Obruchevskoe,8950000
32,19.0,7.0,9.0,1979.0,1.0,6.0,Strogino,5950000
54,30.0,5.0,5.0,1958.0,2.0,7.0,Ajeroport,11830000
74,32.0,20.0,24.0,2009.0,2.0,11.0,Troparevo-Nikulino,10432700
70,33.0,21.0,25.0,2010.0,2.0,9.0,Novo-Peredelkino,10200000
37,,16.0,,,,,Mitino,6304522
64,45.0,9.0,12.0,1972.0,3.0,6.0,Birjulevo Vostochnoe,2000000
78,43.0,3.0,17.0,2013.0,3.0,13.0,Severnoe Medvedkovo,15500000
60,,10.0,18.0,1.0,2.0,1.0,Krjukovo,6241050
35,19.0,1.0,,,,,Kapotnja,4350000
72,43.0,7.0,16.0,1983.0,3.0,10.0,Zjuzino,12800000
38,20.0,3.0,12.0,1980.0,1.0,8.0,Chertanovo Juzhnoe,6450000
60,1.0,1.0,1.0,1.0,1.0,1.0,Nekrasovka,6530200
39,19.0,7.0,17.0,1985.0,1.0,8.0,Brateevo,6100000
36,20.0,9.0,12.0,1968.0,1.0,9.0,Basmannoe,8200000
40,,7.0,,,,,Poselenie Vnukovskoe,3369200
75,46.0,14.0,17.0,1990.0,3.0,10.0,Severnoe Butovo,11350000
36,19.0,17.0,,,,,Otradnoe,3841200
59,43.0,12.0,12.0,1970.0,3.0,5.0,Pokrovskoe Streshnevo,8800000
45,28.0,9.0,9.0,1971.0,2.0,6.0,Veshnjaki,6900000
43,29.0,1.0,5.0,1961.0,2.0,5.0,Bogorodskoe,6500000
32,18.0,5.0,5.0,1960.0,1.0,5.0,Koptevo,3800000
77,45.0,3.0,22.0,1983.0,3.0,9.0,Orehovo-Borisovo Severnoe,16100000
74,36.0,8.0,8.0,2008.0,2.0,11.0,Kurkino,14800000
63,37.0,13.0,14.0,1994.0,3.0,8.0,Krjukovo,7950000
42,22.0,19.0,25.0,2007.0,1.0,11.0,Mitino,3000000
51,30.0,5.0,17.0,2012.0,2.0,9.0,Vojkovskoe,7341400
35,14.0,5.0,10.0,2002.0,1.0,14.0,Mar'ino,6270000
47,30.0,11.0,12.0,1974.0,2.0,6.0,Bibirevo,7200000
81,53.0,6.0,9.0,1957.0,3.0,8.0,Alekseevskoe,19150000
40,,5.0,1.0,2014.0,1.0,1.0,Tverskoe,3941493
85,48.0,6.0,1.0,2014.0,3.0,1.0,Poselenie Voskresenskoe,8883798
42,26.0,5.0,5.0,1964.0,2.0,5.0,Bogorodskoe,6300000
46,22.0,22.0,22.0,1999.0,1.0,7.0,Krjukovo,1300000
60,34.0,3.0,17.0,1985.0,2.0,10.0,Mar'ino,1000000
55,35.0,1.0,5.0,1959.0,2.0,7.0,Marfino,5000000
54,1.0,8.0,1.0,1.0,2.0,1.0,Krjukovo,6148000
36,24.0,5.0,5.0,1959.0,1.0,4.0,Bogorodskoe,5900000
38,18.0,4.0,16.0,1981.0,1.0,8.0,Donskoe,6300000
60,37.0,8.0,12.0,1980.0,3.0,8.0,Strogino,14000000
64,64.0,13.0,0.0,0.0,2.0,0.0,Poselenie Sosenskoe,7522350
82,1.0,12.0,12.0,2015.0,3.0,1.0,Poselenie Sosenskoe,7491396
55,31.0,11.0,14.0,1969.0,2.0,8.0,Alekseevskoe,1500000
56,37.0,4.0,5.0,1961.0,3.0,5.0,Cheremushki,10500000
41,27.0,1.0,4.0,1965.0,2.0,6.0,Poselenie Krasnopahorskoe,1000000
57,35.0,6.0,8.0,1958.0,2.0,8.0,Lomonosovskoe,7000000
38,23.0,12.0,12.0,1968.0,2.0,6.0,Vyhino-Zhulebino,5700000
80,48.0,3.0,9.0,1998.0,3.0,8.0,Juzhnoe Butovo,11700000
64,60.0,15.0,17.0,2013.0,1.0,12.0,Poselenie Sosenskoe,7000000
76,38.0,14.0,30.0,2010.0,2.0,14.0,Zjuzino,14433053
54,37.0,3.0,5.0,2014.0,3.0,5.0,Cheremushki,9300000
82,,12.0,0.0,,2.0,0.0,Poselenie Vnukovskoe,8917028
57,35.0,14.0,16.0,1972.0,2.0,8.0,Nagornoe,12100000
31,18.0,2.0,4.0,1961.0,1.0,6.0,Solncevo,4600000
68,65.0,2.0,1.0,2014.0,2.0,1.0,Poselenie Desjonovskoe,5719380
39,20.0,2.0,12.0,1972.0,1.0,8.0,Juzhnoportovoe,9800000
51,30.0,7.0,17.0,2014.0,2.0,9.0,Beskudnikovskoe,2000000
64,1.0,1.0,1.0,1.0,1.0,1.0,Nekrasovka,6592000
36,19.0,12.0,12.0,1966.0,1.0,10.0,Prospekt Vernadskogo,6950000
35,14.0,10.0,12.0,1999.0,1.0,10.0,Juzhnoe Butovo,2700000
67,67.0,2.0,3.0,0.0,3.0,1.0,Poselenie Novofedorovskoe,3551990
38,,4.0,9.0,,1.0,0.0,Poselenie Vnukovskoe,5388768
34,19.0,9.0,9.0,1977.0,1.0,6.0,Orehovo-Borisovo Juzhnoe,5600000
74,44.0,12.0,16.0,1978.0,3.0,10.0,Cheremushki,14900000
46,44.0,5.0,25.0,2013.0,1.0,1.0,Nekrasovka,4740002
33,19.0,2.0,4.0,1961.0,1.0,6.0,Kuncevo,4650000
76,51.0,5.0,5.0,1931.0,3.0,7.0,Dorogomilovo,20079000
50,33.0,1.0,9.0,1969.0,3.0,6.0,Vyhino-Zhulebino,6450000
60,42.0,7.0,9.0,1968.0,3.0,6.0,Ochakovo-Matveevskoe,5854790
75,44.0,14.0,16.0,1976.0,3.0,10.0,Jasenevo,12300000
30,18.0,4.0,5.0,1961.0,1.0,5.0,Presnenskoe,6350000
32,20.0,2.0,5.0,1961.0,1.0,5.0,Kotlovka,5200000
63,58.0,7.0,17.0,2014.0,2.0,12.0,Poselenie Voskresenskoe,5995440
45,30.0,4.0,5.0,1963.0,2.0,5.0,Horoshevo-Mnevniki,7100000
79,,5.0,1.0,,3.0,1.0,Nekrasovka,7682400
63,,4.0,17.0,,2.0,1.0,Nekrasovka,6530200
49,34.0,4.0,,,,,Akademicheskoe,1000000
57,35.0,7.0,17.0,1973.0,2.0,7.0,Nagatinskij Zaton,10800000
25,16.0,2.0,5.0,1929.0,1.0,4.0,Hamovniki,7130000
74,40.0,16.0,17.0,2014.0,3.0,0.0,Poselenie Moskovskij,5453443
77,77.0,9.0,17.0,0.0,3.0,0.0,Solncevo,6567484
44,28.0,4.0,5.0,1966.0,2.0,5.0,Caricyno,7200000
30,15.0,12.0,,,,,Chertanovo Juzhnoe,5400000
52,52.0,9.0,9.0,2015.0,1.0,0.0,Poselenie Moskovskij,5785757
64,31.0,9.0,17.0,2006.0,2.0,13.0,Gol'janovo,8300000
85,85.0,10.0,22.0,,3.0,1.0,Poselenie Vnukovskoe,9632564
38,20.0,4.0,14.0,2003.0,1.0,8.0,Savelki,4550000
79,41.0,10.0,10.0,2013.0,3.0,1.0,Tverskoe,7396800
44,26.0,10.0,12.0,1968.0,2.0,6.0,Severnoe Medvedkovo,8800000
62,58.0,13.0,17.0,2014.0,2.0,1.0,Nekrasovka,6334200
43,27.0,4.0,5.0,1964.0,2.0,5.0,Tekstil'shhiki,8000000
86,86.0,10.0,17.0,2016.0,2.0,1.0,Hovrino,11913737
41,21.0,13.0,14.0,1996.0,1.0,8.0,Mar'ino,7350000
76,45.0,16.0,16.0,1982.0,3.0,10.0,Kuncevo,13750000
69,46.0,10.0,10.0,1959.0,3.0,8.0,Gagarinskoe,16100000
275,232.0,11.0,37.0,2009.0,5.0,26.0,Shhukino,15919294
56,41.0,3.0,10.0,1968.0,3.0,5.0,Kotlovka,9600000
52,30.0,7.0,16.0,2006.0,2.0,9.0,Kosino-Uhtomskoe,7400000
150,146.0,5.0,12.0,2009.0,3.0,24.0,Prospekt Vernadskogo,49012500
56,,4.0,1.0,1.0,2.0,1.0,Mitino,9080136
63,60.0,17.0,17.0,2014.0,2.0,1.0,Nekrasovka,6530200
92,92.0,16.0,22.0,2014.0,4.0,8.0,Chertanovo Central'noe,17797720
51,28.0,6.0,9.0,1969.0,2.0,7.0,Savelki,5320000
66,36.0,5.0,5.0,1952.0,2.0,8.0,Nizhegorodskoe,6480000
60,,4.0,25.0,2015.0,2.0,0.0,Mitino,9090861
52,30.0,9.0,14.0,2006.0,2.0,9.0,Severnoe Izmajlovo,10000000
61,,15.0,17.0,0.0,2.0,1.0,Poselenie Moskovskij,5210124
32,18.0,6.0,9.0,1971.0,1.0,6.0,Vostochnoe Degunino,3000000
59,41.0,7.0,9.0,1968.0,3.0,6.0,Ochakovo-Matveevskoe,10000000
29,,15.0,,,,,Mitino,4766726
44,26.0,4.0,5.0,1963.0,2.0,5.0,Presnenskoe,8700000
146,94.0,9.0,22.0,2009.0,4.0,1.0,Fili Davydkovo,30000000
38,,13.0,17.0,,1.0,1.0,Nekrasovka,4064688
74,41.0,6.0,14.0,2014.0,3.0,12.0,Poselenie Voskresenskoe,7319750
43,27.0,6.0,9.0,1969.0,2.0,5.0,Kon'kovo,8350000
51,19.0,8.0,10.0,2002.0,1.0,11.0,Juzhnoe Butovo,8250000
32,18.0,6.0,9.0,1962.0,1.0,7.0,Danilovskoe,5815000
35,19.0,11.0,12.0,1972.0,1.0,9.0,Losinoostrovskoe,5500000
65,64.0,10.0,10.0,2014.0,2.0,1.0,Poselenie Krasnopahorskoe,4269850
60,41.0,1.0,9.0,1977.0,3.0,6.0,Zjablikovo,10000000
42,20.0,13.0,14.0,1991.0,1.0,8.0,Krjukovo,1000000
64,39.0,1.0,17.0,2011.0,3.0,8.0,Poselenie Moskovskij,4328200
61,61.0,2.0,25.0,2016.0,2.0,10.0,Tverskoe,12505200
74,74.0,7.0,25.0,2014.0,3.0,1.0,Nagornoe,14799275
43,24.0,13.0,16.0,1997.0,2.0,8.0,Koptevo,8000000
52,28.0,3.0,16.0,1977.0,2.0,10.0,Gol'janovo,7900000
36,19.0,5.0,16.0,1983.0,1.0,9.0,Ljublino,6200000
52,52.0,11.0,17.0,0.0,2.0,0.0,Poselenie Vnukovskoe,5899228
39,22.0,11.0,12.0,1965.0,2.0,7.0,Kuz'minki,6800000
62,,18.0,24.0,2015.0,2.0,10.0,Poselenie Vnukovskoe,7520735
60,44.0,5.0,9.0,1972.0,3.0,5.0,Gol'janovo,8250000
42,25.0,5.0,5.0,1915.0,2.0,6.0,Tverskoe,9050000
64,44.0,7.0,16.0,,3.0,7.0,Zjuzino,14000000
41,25.0,5.0,5.0,1961.0,2.0,5.0,Babushkinskoe,6100000
100,67.0,8.0,9.0,1964.0,4.0,8.0,Krasnosel'skoe,17500000
76,45.0,6.0,14.0,1997.0,3.0,10.0,Severnoe Medvedkovo,14000000
73,44.0,2.0,17.0,1983.0,3.0,10.0,Birjulevo Vostochnoe,9850000
43,43.0,7.0,7.0,2015.0,1.0,1.0,Poselenie Vnukovskoe,5864843
37,19.0,12.0,14.0,1973.0,1.0,7.0,Nagatinskij Zaton,7000000
64,64.0,12.0,17.0,0.0,2.0,1.0,Poselenie Moskovskij,6535960
44,28.0,1.0,9.0,1970.0,2.0,5.0,Ochakovo-Matveevskoe,8390000
60,33.0,15.0,17.0,1990.0,2.0,10.0,Novokosino,9550000
38,18.0,6.0,23.0,1985.0,1.0,8.0,Krylatskoe,7800000
172,88.0,8.0,26.0,2002.0,4.0,23.0,Strogino,54000000
63,44.0,10.0,15.0,2010.0,3.0,5.0,Chertanovo Severnoe,7402000
34,18.0,15.0,16.0,1981.0,1.0,9.0,Chertanovo Severnoe,6300000
47,29.0,8.0,9.0,1967.0,2.0,5.0,Dmitrovskoe,6800000
38,20.0,17.0,22.0,1985.0,1.0,10.0,Juzhnoe Tushino,6500000
73,44.0,4.0,10.0,1999.0,3.0,10.0,Mar'ino,12000000
54,35.0,5.0,5.0,1959.0,3.0,5.0,Ljublino,7025000
51,22.0,15.0,17.0,2006.0,1.0,10.0,Kosino-Uhtomskoe,6489000
79,75.0,2.0,17.0,2013.0,3.0,1.0,Nekrasovka,7286756
65,42.0,10.0,12.0,1972.0,3.0,10.0,Vyhino-Zhulebino,9900000
30,17.0,4.0,5.0,1959.0,1.0,4.0,Savelovskoe,6800000
45,28.0,3.0,5.0,1966.0,2.0,5.0,Donskoe,6250000
74,46.0,12.0,16.0,2002.0,3.0,10.0,Nagornoe,16850000
59,43.0,9.0,9.0,1971.0,3.0,6.0,Nizhegorodskoe,7000000
36,20.0,5.0,9.0,1970.0,1.0,6.0,Veshnjaki,5200000
58,36.0,8.0,9.0,1980.0,3.0,6.0,Mar'ino,8000000
38,22.0,1.0,9.0,1963.0,2.0,8.0,Nagornoe,6300000
100,63.0,22.0,22.0,1994.0,4.0,9.0,Mitino,14600000
77,,6.0,17.0,2015.0,3.0,10.0,Poselenie Vnukovskoe,7668198
46,30.0,11.0,12.0,1980.0,2.0,6.0,Strogino,8150000
39,20.0,2.0,12.0,1978.0,1.0,8.0,Chertanovo Juzhnoe,5400000
68,42.0,4.0,10.0,1958.0,3.0,6.0,Dorogomilovo,13500000
70,32.0,2.0,9.0,2002.0,2.0,11.0,Kuz'minki,1000000
53,30.0,6.0,12.0,1983.0,2.0,8.0,Ljublino,7800000
75,,9.0,,,,,Mitino,9988575
93,54.0,5.0,14.0,2004.0,3.0,13.0,Poselenie Shherbinka,2000000
63,33.0,21.0,25.0,,2.0,13.0,Nekrasovka,6581700
71,43.0,6.0,10.0,2004.0,3.0,10.0,Kosino-Uhtomskoe,9750000
32,18.0,2.0,,,,,Teplyj Stan,5800000
41,20.0,8.0,12.0,1984.0,1.0,8.0,Obruchevskoe,8150000
74,45.0,15.0,17.0,1983.0,3.0,10.0,Birjulevo Vostochnoe,9275000
54,32.0,12.0,17.0,1990.0,2.0,9.0,Mar'ino,2000000
35,20.0,9.0,12.0,1970.0,1.0,9.0,Severnoe Izmajlovo,5600000
44,28.0,3.0,4.0,1969.0,2.0,5.0,Poselenie Marushkinskoe,3600000
44,29.0,5.0,,,,,Alekseevskoe,6600000
43,29.0,2.0,9.0,1969.0,2.0,5.0,Mozhajskoe,7900000
43,31.0,2.0,5.0,1962.0,2.0,5.0,Golovinskoe,5850000
67,,3.0,15.0,2013.0,3.0,1.0,Zapadnoe Degunino,4040750
37,19.0,1.0,17.0,2002.0,1.0,7.0,Severnoe Izmajlovo,5500000
42,42.0,12.0,17.0,2014.0,1.0,1.0,Poselenie Sosenskoe,4241480
52,30.0,3.0,17.0,1998.0,2.0,8.0,Obruchevskoe,9950000
34,34.0,3.0,3.0,2014.0,1.0,1.0,Poselenie Novofedorovskoe,1953928
59,42.0,7.0,9.0,1975.0,3.0,5.0,Solncevo,8390000
45,34.0,9.0,9.0,1963.0,2.0,5.0,Nagornoe,7300000
81,44.0,12.0,17.0,1993.0,3.0,10.0,Mitino,11800000
44,27.0,5.0,9.0,1968.0,2.0,5.0,Kuncevo,1100000
38,38.0,10.0,17.0,2016.0,1.0,10.0,Poselenie Desjonovskoe,3840769
48,27.0,10.0,10.0,2008.0,2.0,8.0,Krjukovo,6450000
58,30.0,9.0,15.0,2006.0,2.0,13.0,Chertanovo Juzhnoe,11400000
58,15.0,1.0,17.0,1998.0,2.0,10.0,Mar'ino,7400000
31,17.0,3.0,12.0,1959.0,1.0,5.0,Gagarinskoe,3000000
38,19.0,9.0,10.0,1963.0,1.0,8.0,Ramenki,8500000
44,28.0,1.0,5.0,1963.0,2.0,5.0,Dmitrovskoe,6100000
31,20.0,4.0,5.0,1962.0,1.0,5.0,Kuz'minki,5500000
77,45.0,3.0,17.0,2012.0,3.0,10.0,Poselenie Desjonovskoe,5000000
40,24.0,3.0,,,,,Horoshevo-Mnevniki,6600000
60,42.0,4.0,9.0,1969.0,3.0,6.0,Kon'kovo,10900000
41,41.0,1.0,17.0,2013.0,1.0,1.0,Strogino,6624540
36,21.0,8.0,9.0,1979.0,1.0,6.0,Juzhnoe Medvedkovo,6300000
100,,5.0,,,,,Poselenie Moskovskij,8354175
108,65.0,22.0,22.0,2000.0,4.0,10.0,Ljublino,16700000
35,18.0,7.0,12.0,1980.0,1.0,6.0,Dmitrovskoe,6000000
58,33.0,6.0,22.0,1992.0,2.0,10.0,Mitino,10300000
64,40.0,1.0,16.0,1980.0,3.0,8.0,Otradnoe,8900000
37,,13.0,,,,,Tekstil'shhiki,6085035
48,28.0,11.0,14.0,1974.0,2.0,9.0,Tekstil'shhiki,8030000
64,36.0,4.0,12.0,1994.0,3.0,11.0,Savelki,10800000
65,39.0,4.0,12.0,1977.0,3.0,8.0,Bibirevo,8200000
55,54.0,3.0,19.0,2016.0,2.0,10.0,Nagatinskij Zaton,8926177
28,15.0,1.0,14.0,1965.0,1.0,5.0,Koptevo,4630000
69,,11.0,15.0,2017.0,2.0,17.0,Zapadnoe Degunino,5453910
44,28.0,2.0,9.0,1979.0,2.0,6.0,Strogino,7250000
41,26.0,5.0,5.0,1966.0,2.0,5.0,Tekstil'shhiki,2500000
43,27.0,4.0,9.0,1968.0,2.0,5.0,Vyhino-Zhulebino,3000000
80,1.0,2.0,17.0,2014.0,3.0,1.0,Poselenie Sosenskoe,7243060
73,42.0,8.0,17.0,1988.0,3.0,10.0,Nagornoe,14500000
32,18.0,6.0,9.0,1968.0,1.0,6.0,Golovinskoe,6000000
77,77.0,4.0,,,,,Nekrasovka,6255627
44,29.0,1.0,9.0,1973.0,2.0,5.0,Vostochnoe Izmajlovo,6000000
32,18.0,2.0,9.0,1971.0,1.0,6.0,Veshnjaki,5600000
41,20.0,7.0,12.0,1981.0,1.0,8.0,Strogino,7100000
51,35.0,9.0,17.0,1999.0,2.0,8.0,Mozhajskoe,14000000
37,19.0,10.0,14.0,2003.0,1.0,7.0,Solncevo,5650000
39,21.0,3.0,,,,,Otradnoe,5800000
65,46.0,8.0,9.0,1975.0,4.0,6.0,Losinoostrovskoe,9500000
45,45.0,14.0,,,,,Poselenie Sosenskoe,4698500
38,23.0,11.0,14.0,1971.0,2.0,620.0,Novogireevo,6300000
39,19.0,15.0,17.0,1987.0,1.0,8.0,Chertanovo Severnoe,7250000
35,35.0,9.0,9.0,1965.0,1.0,10.0,Rjazanskij,2000000
76,44.0,12.0,17.0,1986.0,3.0,9.0,Sviblovo,12500000
38,19.0,4.0,17.0,2007.0,1.0,7.0,Severnoe,2000000
33,22.0,4.0,5.0,1964.0,1.0,5.0,Zjuzino,1000000
40,,8.0,1.0,2015.0,1.0,1.0,Losinoostrovskoe,7164276
42,17.0,19.0,22.0,2001.0,1.0,10.0,Mar'ino,6700000
45,27.0,7.0,9.0,1976.0,2.0,6.0,Cheremushki,7950000
77,77.0,5.0,,,,,Krjukovo,7765000
63,29.0,9.0,9.0,2013.0,2.0,8.0,Krjukovo,6646500
64,64.0,16.0,16.0,2014.0,2.0,1.0,Nekrasovka,6784000
